date,log_return,action,turnover,return,equity,drawdown
2017-04-11,0.00019014995061071997,1,0,0.00019016803025850848,1.0254369658390243,-0.036603769407822506
2017-04-12,-0.00385676834418188,1,0,-0.003849340565293957,1.0214897097292681,-0.04031220959869242
2017-04-13,0.003072292979275542,1,0,0.003077017308286134,1.0246328512463414,-0.03735923365707661
2017-04-17,0.0004042117997473104,1,0,0.00040429350434512124,1.025047103652439,-0.036970044248226364
2017-04-18,0.013176696163565382,1,0,0.013263891385201232,1.0386432171,-0.024196519514439685
2017-04-19,0.0056728053503026,1,0,0.005688926179600041,1.044551981689024,-0.018645245548160605
2017-04-20,0.002737097902042399,1,0,0.0027408471744332363,1.047414939036585,-0.01595550214230468
2017-04-21,0.0010230475998347622,1,0,0.001023571091534281,1.048487042689024,-0.014948262641514165
2017-04-24,0.009045447044038877,1,0,0.009086480729511681,1.0580140999975605,-0.005997609012434402
2017-04-25,0.01578830751236289,1,0,0.015913601363563012,1.0748509146219507,0.0
2017-04-26,0.010295250487521971,1,0,0.010348428917230423,1.085973932908536,0.0
2017-04-27,-0.0015605962427161085,1,0,-0.0015593791456144368,1.0842804878048775,-0.0015593791456145478
2017-04-28,0.04288727608765295,1,0,0.043820224719101075,1.1317939024390238,0.0
2017-05-01,-0.00523431671533929,1,0,-0.00522064155005375,1.1258852121658531,-0.005220641550053751
2017-05-02,0.009820147381454529,1,0,0.009868523251804762,1.136996036560975,0.0
2017-05-03,0.0029743115544954932,1,0,0.002978739207758929,1.1403828512341456,0.0
2017-05-04,0.015098296983886272,1,0,0.015212852072596927,1.1577313268560971,0.0
2017-05-05,0.006743559330317151,1,0,0.006766348324048099,1.1655649402792678,0.0
2017-05-08,-0.009736559567453078,1,0,-0.009689312736213318,1.1542714170585362,-0.009689312736213318
2017-05-09,0.014543582226972863,1,0,0.01464985468805935,1.171181325589024,0.0
2017-05-10,-0.005329778236324296,1,0,-0.005315600168136703,1.1649557939378044,-0.005315600168136703
2017-05-11,-0.0051690466722206846,1,0,-0.0051557101394192895,1.158949619539024,-0.010443904613872013
2017-05-12,0.006872229355367156,1,0,0.006895897309663335,1.1669416171024385,-0.003620027397937875
2017-05-15,-0.0026762281793148617,1,0,-0.0026726502731571067,1.1638227902707312,-0.006283002603881149
2017-05-16,0.008609431914303581,1,0,0.008646599661071619,1.1738859000146336,0.0
2017-05-17,-0.004003620062493822,1,0,-0.0039956162606480375,1.1691955024243896,-0.003995616260648038
2017-05-18,-0.01734238618168197,1,0,-0.01719287255776336,1.149093673156097,-0.021119792697252393
2017-05-19,0.010147653985656922,1,0,0.010199316027998506,1.1608136426743898,-0.011135884109418792
2017-05-22,0.004377375521489952,1,0,0.004386970224482312,1.1659060975609752,-0.0067977666769477585
2017-05-23,0.013451464762146351,1,0,0.013542342737721924,1.1816951975341456,0.0
2017-05-24,0.0054492561538531025,1,0,0.005464130355673502,1.1881521341341457,0.0
2017-05-25,0.0038275301615564835,1,0,0.00383486450961934,1.1927085365853651,0.0
2017-05-26,0.013191464754362503,1,0,0.013278855975485282,1.208546341463414,0.0
2017-05-30,0.000503905276472671,1,0,0.0005040322580645018,1.2091554878048774,0.0
2017-05-31,0.0037310882561034093,1,0,0.0037380574307304126,1.213675380460975,0.0
2017-06-01,-0.005283908370810487,1,0,-0.005269973082041579,1.207279343875609,-0.005269973082041579
2017-06-02,-0.0023944796279007255,1,0,-0.00239161514832531,1.2043919963085359,-0.007648984482912624
2017-06-05,0.009363352008842151,1,0,0.009407325327994709,1.2157221036402432,0.0
2017-06-06,0.0054167461694558565,1,0,0.00543144326381495,1.222325229270731,0.0
2017-06-07,-0.004214919291668564,1,0,-0.00420604898626753,1.2171840694792675,-0.004206048986267641
2017-06-08,0.005131446060233234,1,0,0.005144634478470245,1.2234460366097555,0.0
2017-06-09,0.001253916151406462,1,0,0.0012547026329567945,1.22498109757317,0.0
2017-06-12,-0.04763122271692689,1,0,-0.046514654014606416,1.1680015256451213,-0.046514654014606416
2017-06-13,0.01379790204418873,1,0,0.013893532421262123,1.1842291927097555,-0.03326737444695993
2017-06-14,0.003553226818897247,1,0,0.0035595470127876006,1.1884445121951215,-0.029826244217508235
2017-06-15,-0.02857453988766902,1,0,-0.02817014864172218,1.1549658536341458,-0.05715618312619897
2017-06-16,0.010378179475573047,1,0,0.010432219564308287,1.167014711008536,-0.04732022941372094
2017-06-19,0.01218140674237842,1,0,0.012255902256902429,1.181317529239024,-0.03564427926328728
2017-06-20,0.00582016073673515,1,0,0.0058371307790530125,1.1882130341487798,-0.03001520880381925
2017-06-21,-0.004645216775606188,1,0,-0.004634444442555563,1.182706326856097,-0.034510549428741766
2017-06-22,0.00624342732755227,1,0,0.006262958145206499,1.1901135670792675,-0.028463729410175498
2017-06-23,-0.0014034176189638987,1,0,-0.0014024332889864821,1.188444512195121,-0.02982624421750857
2017-06-26,0.014754783065469778,1,0,0.01486417221937475,1.2061097560975602,-0.015405414428839914
2017-06-27,-0.029106404306095464,1,0,-0.02868689292929294,1.1715102146634138,-0.04365037388388149
2017-06-28,-0.011442087005094298,1,0,-0.011376875283948595,1.1581820890573165,-0.05453064430805521
2017-06-29,0.0007255514416549286,1,0,0.0007258147177717778,1.1590227146634138,-0.05384440873449192
2017-06-30,-0.007766440983380243,1,0,-0.007736360104769635,1.15005609757317,-0.06116420910366316
2017-07-03,-0.011474621800211896,1,0,-0.011409039411530264,1.136935062230487,-0.07187542364295463
2017-07-05,-0.009712429055140187,1,0,-0.009665415743658534,1.125946112180487,-0.08084613353535242
2017-07-06,0.0008652260920566411,1,0,0.0008656005081288942,1.1269207317073162,-0.08005051348149195
2017-07-07,0.00645478782714084,1,0,0.00647566486486495,1.1342182926951212,-0.07409322891419345
2017-07-10,0.011703682011347092,1,0,0.011772438068856195,1.1475708073024382,-0.0631930487940513
2017-07-11,0.00905701695438979,1,0,0.009098155837169886,1.1580115853414628,-0.05466983316263552
2017-07-12,0.010819476859696335,1,0,0.010878219061603689,1.1706086890426821,-0.04438632452223634
2017-07-13,0.010291760326507544,1,0,0.01034490264468646,1.1827185219658527,-0.03450059408348782
2017-07-14,0.003290842151028281,1,0,0.003296262916723469,1.1866170731707308,-0.031318054195646594
2017-07-17,0.002379105055550219,1,0,0.002381937371663368,1.18944352072317,-0.029010714467679666
2017-07-18,-0.0030364206294283347,1,0,-0.0030318153666597514,1.1858373475792676,-0.03195457470441854
2017-07-19,0.016961066119972827,1,0,0.017105721682199482,1.2061219512073162,-0.01539545908358586
2017-07-20,0.007035715773208642,1,0,0.007060524569847626,1.214637804878048,-0.008443634530862054
2017-07-21,-0.00805643833912618,1,0,-0.008024072216649913,1.2048914634146335,-0.016399954414265228
2017-07-24,0.00514344945294656,1,0,0.005156699696663214,1.2111047268585358,-0.011327824357555416
2017-07-25,-0.023820307995265296,1,0,-0.023538843743015958,1.1825967219365847,-0.03460002421307051
2017-07-26,0.0021405085211071632,1,0,0.002142801044902054,1.1851307914280482,-0.03253136413620583
2017-07-27,-0.0037076356703794446,1,0,-0.0037007708759202447,1.1807448939109748,-0.03611174388717697
2017-07-28,-0.022106402803576584,1,0,-0.021863846914966123,1.1549292683048775,-0.05718604916196124
2017-07-31,0.012589341334337447,1,0,0.012668920691873531,1.1695609756097554,-0.045241613991602314
2017-08-01,-0.012779226345077171,1,0,-0.012697918750000037,1.154709985368292,-0.05736505840301798
2017-08-02,0.0005906580792416242,1,0,0.0005908325520744828,1.155392225615853,-0.05680811899479976
2017-08-03,0.0007694256532856956,1,0,0.0007697217371369636,1.1562815561268287,-0.05608212370169885
2017-08-04,-0.00544093049574209,1,0,-0.005426155442237568,1.150007392668292,-0.06120396882320034
2017-08-07,0.0037748546673702964,1,0,0.003781988404699677,1.1543567072926826,-0.05765345311891146
2017-08-08,-0.003414766960856376,1,0,-0.0034089432748872772,1.1504215707585361,-0.06086585904251507
2017-08-09,-0.006203708170802584,1,0,-0.006184504904276356,1.1433067829121946,-0.06667393874304006
2017-08-10,-0.0036830616006142693,1,0,-0.0036762874483292625,1.1391036585365848,-0.07010511362723759
2017-08-11,-0.012148335905959113,1,0,-0.012074842780748662,1.12534916094878,-0.08133344818281074
2017-08-14,0.016491837892041068,1,0,0.016628578919976267,1.1440621182841457,-0.06605732892477623
2017-08-15,0.00208501959740198,1,0,0.00208719476225383,1.1464499987451215,-0.06410800867346267
