date,log_return,action,turnover,return,equity,drawdown
2017-04-19,0.0056728053503026,1,0,0.005688926179600041,1.0304172022069806,-0.009754809068804327
2017-04-20,0.002737097902042399,1,0,0.0027408471744332363,1.0332414182841372,-0.007040698335244344
2017-04-21,0.0010230475998347622,1,0,0.001023571091534281,1.0342990143304687,-0.006024333898990264
2017-04-24,0.009045447044038877,1,0,0.009086480729511681,1.0436971523927354,0.0
2017-04-25,0.01578830751236289,1,0,0.015913601363563012,1.0603061328201993,0.0
2017-04-26,0.010295250487521971,1,0,0.010348428917230423,1.0712786354661925,0.0
2017-04-27,-0.0015605962427161085,1,0,-0.0015593791456144368,1.0696081059029043,-0.0015593791456143258
2017-04-28,0.04288727608765295,1,0,0.043820224719101075,1.1164785734649416,0.0
2017-05-01,-0.00523431671533929,1,0,-0.00522064155005375,1.1106498390345658,-0.005220641550053751
2017-05-02,-0.0010005003335835344,0,1,-0.0010000000000000009,1.109539189195531,-0.006215420908503799
2017-05-03,0.0019738112209118693,1,1,0.00197576046855108,1.1117313728638518,-0.004251940622879147
2017-05-04,0.015098296983886272,1,0,0.015212852072596927,1.1286439777836947,0.0
2017-05-05,0.006743559330317151,1,0,0.006766348324048099,1.1362807760712186,0.0
2017-05-08,-0.009736559567453078,1,0,-0.009689312736213318,1.1252709962757173,-0.009689312736213429
2017-05-09,0.014543582226972863,1,0,0.01464985468805935,1.1417560528558444,0.0
2017-05-10,-0.005329778236324296,1,0,-0.005315600168136703,1.1356869341893128,-0.005315600168136703
2017-05-11,-0.0051690466722206846,1,0,-0.0051557101394192895,1.1298316615475068,-0.010443904613872124
2017-05-12,0.006872229355367156,1,0,0.006895897309663335,1.1376228646627446,-0.003620027397937986
2017-05-15,-0.0026762281793148617,1,0,-0.0026726502731571067,1.1345823966027542,-0.006283002603881038
2017-05-16,0.008609431914303581,1,0,0.008646599661071619,1.1443926763686774,0.0
2017-05-17,-0.004003620062493822,1,0,-0.0039956162606480375,1.139820122382412,-0.003995616260648149
2017-05-18,-0.01734238618168197,1,0,-0.01719287255776336,1.120223340279517,-0.021119792697252504
2017-05-19,0.010147653985656922,1,0,0.010199316027998506,1.1316488521489678,-0.011135884109419125
2017-05-22,0.004377375521489952,1,0,0.004386970224482312,1.136613361967915,-0.0067977666769479805
2017-05-23,0.013451464762146351,1,0,0.013542342737721924,1.152005769675959,0.0
2017-05-24,0.0054492561538531025,1,0,0.005464130355673502,1.1583004793719565,0.0
2017-05-25,0.0038275301615564835,1,0,0.00383486450961934,1.162742404771775,0.0
2017-05-26,0.013191464754362503,1,0,0.013278855975485282,1.1781822937013287,0.0
2017-05-30,0.000503905276472671,1,0,0.0005040322580645018,1.1787761355832347,0.0
2017-05-31,0.0037310882561034093,1,0,0.0037380574307304126,1.1831824684760193,0.0
2017-06-01,-0.005283908370810487,1,0,-0.005269973082041579,1.1769471287160072,-0.005269973082041579
2017-06-02,-0.0023944796279007255,1,0,-0.00239161514832531,1.1741323241341919,-0.007648984482912624
2017-06-05,0.009363352008842151,1,0,0.009407325327994709,1.1851777688854368,0.0
2017-06-06,0.0054167461694558565,1,0,0.00543144326381495,1.1916149946946728,0.0
2017-06-07,-0.004214919291668564,1,0,-0.00420604898626753,1.1866030036542161,-0.00420604898626753
2017-06-08,0.005131446060233234,1,0,0.005144634478470245,1.192707642379072,0.0
2017-06-09,0.001253916151406462,1,0,0.0012547026329567945,1.1942041357983126,0.0
