steps,horizon,mean_reward,mean_abs_td,exposure,turnover_per_step,unique_dates,visited_states,candidate,training_seed
17730,90,0.07824077804087824,0.1999428030571288,0.16666666666666666,0.15555555555555556,1140,42,SARSA,7
17820,90,-0.008997937879074741,0.4138377501684697,0.4222222222222222,0.2777777777777778,1140,42,SARSA,7
17910,90,0.04867296447749555,0.21605370722574346,0.23333333333333334,0.32222222222222224,1140,42,SARSA,7
18000,90,0.038344483654959904,0.17503705182662174,0.12222222222222222,0.13333333333333333,1140,42,SARSA,7
18090,90,0.16320666666296602,0.4664589617470863,0.4444444444444444,0.17777777777777778,1140,42,SARSA,7
18180,90,0.008621760703281264,0.24402197750999888,0.28888888888888886,0.06666666666666667,1140,42,SARSA,7
18270,90,0.04237693230478293,0.07124593132033544,0.03333333333333333,0.06666666666666667,1140,42,SARSA,7
18360,90,0.15874395354419382,0.49222117090398576,0.5333333333333333,0.2222222222222222,1140,42,SARSA,7
18450,90,-0.0038380864236468395,0.12003579346503736,0.06666666666666667,0.05555555555555555,1140,42,SARSA,7
18540,90,0.08621422539825133,0.3560852052102809,0.34444444444444444,0.2,1140,42,SARSA,7
18630,90,0.08425970465288223,0.2787025293338998,0.23333333333333334,0.12222222222222222,1140,42,SARSA,7
18720,90,0.23643915103331728,0.5166697293398095,0.5555555555555556,0.1111111111111111,1140,42,SARSA,7
18810,90,-0.08449517680225567,0.6196095937169891,0.5111111111111111,0.17777777777777778,1140,42,SARSA,7
18900,90,0.24274503726538965,0.543154743798644,0.5444444444444444,0.08888888888888889,1140,42,SARSA,7
18990,90,0.02182462953933544,0.13615239269950122,0.06666666666666667,0.13333333333333333,1140,42,SARSA,7
19080,90,-0.1664236315596946,0.7817205381683698,0.5555555555555556,0.17777777777777778,1140,42,SARSA,7
19170,90,0.0014677956801128359,0.29535175309962636,0.24444444444444444,0.13333333333333333,1140,42,SARSA,7
19260,90,0.04145061945996119,0.07960543902964802,0.044444444444444446,0.08888888888888889,1140,42,SARSA,7
19350,90,0.11786509637287453,0.31509118010655357,0.32222222222222224,0.13333333333333333,1140,42,SARSA,7
19440,90,-0.04307005241859279,0.4675239870490983,0.4444444444444444,0.16666666666666666,1140,42,SARSA,7
19530,90,0.06578458920152634,0.48111982099521794,0.6111111111111112,0.28888888888888886,1140,42,SARSA,7
19620,90,-0.0613353776654389,0.5930058404695212,0.5444444444444444,0.12222222222222222,1140,42,SARSA,7
19710,90,0.12588383642417192,0.36344034780474277,0.43333333333333335,0.1111111111111111,1140,42,SARSA,7
19800,90,-0.02491038841880266,0.34766264282152765,0.3,0.26666666666666666,1140,42,SARSA,7
19890,90,0.05109040830808183,0.24766795091869917,0.15555555555555556,0.08888888888888889,1140,42,SARSA,7
19980,90,0.050665879920598615,0.6115647916538988,0.7,0.16666666666666666,1140,42,SARSA,7
20070,90,0.03018531074066494,0.25883792948895623,0.28888888888888886,0.13333333333333333,1140,42,SARSA,7
20160,90,-0.20148318423572076,0.7261538000579281,0.4222222222222222,0.2111111111111111,1140,42,SARSA,7
20250,90,0.0904472880602639,0.266333437808116,0.26666666666666666,0.13333333333333333,1140,42,SARSA,7
20340,90,0.039775429224576615,0.39666378394154905,0.3111111111111111,0.15555555555555556,1140,42,SARSA,7
20430,90,0.05368188980658325,0.26765065189969073,0.2222222222222222,0.15555555555555556,1140,42,SARSA,7
20520,90,0.04880645892056207,0.7255360482588445,0.5555555555555556,0.1,1140,42,SARSA,7
20610,90,-0.0016600203888570675,0.32158516824981065,0.18888888888888888,0.14444444444444443,1140,42,SARSA,7
20700,90,0.08936219972260402,0.32499899754977624,0.36666666666666664,0.1111111111111111,1140,42,SARSA,7
20790,90,0.20574014749130387,0.52197080243922,0.5,0.1111111111111111,1140,42,SARSA,7
20880,90,0.04342583824241246,0.5913014148502092,0.5666666666666667,0.1,1140,42,SARSA,7
20970,90,-0.11756250915510501,0.7693003351499268,0.5333333333333333,0.1,1140,42,SARSA,7
21060,90,-0.17845534758952566,0.5952419155796338,0.3888888888888889,0.13333333333333333,1140,42,SARSA,7
21150,90,-0.05294119509095956,0.4074348037980369,0.4222222222222222,0.2,1140,42,SARSA,7
21240,90,0.08595790436360169,0.5516965058598546,0.5444444444444444,0.14444444444444443,1140,42,SARSA,7
21330,90,-0.0306129310463485,0.2825097515745415,0.15555555555555556,0.1111111111111111,1140,42,SARSA,7
21420,90,0.19319998255583057,0.6258936875031549,0.6555555555555556,0.08888888888888889,1140,42,SARSA,7
21510,90,-0.20576924523381854,0.6164049420193058,0.45555555555555555,0.13333333333333333,1140,42,SARSA,7
21600,90,0.06422134998824469,0.22637323778885496,0.17777777777777778,0.3333333333333333,1140,42,SARSA,7
21690,90,0.016237135608710433,0.23831968205546752,0.12222222222222222,0.18888888888888888,1140,42,SARSA,7
21780,90,0.0022053673300062608,0.25080447968717473,0.13333333333333333,0.2,1140,42,SARSA,7
21870,90,-0.02673413323208746,0.04989694616920554,0.03333333333333333,0.06666666666666667,1140,42,SARSA,7
21960,90,-0.006468175465156972,0.022898078829778616,0.011111111111111112,0.022222222222222223,1140,42,SARSA,7
22050,90,-0.01978046356066136,0.153413358020495,0.16666666666666666,0.12222222222222222,1140,42,SARSA,7
22140,90,0.008304816827348684,0.15781172911307723,0.044444444444444446,0.07777777777777778,1140,42,SARSA,7
22230,90,-0.01050629500866354,0.09746014539869347,0.08888888888888889,0.1,1140,42,SARSA,7
22320,90,0.024198259150354992,0.1741088472998422,0.1,0.12222222222222222,1140,42,SARSA,7
22410,90,0.037800479522176474,0.12552770299610083,0.08888888888888889,0.08888888888888889,1140,42,SARSA,7
22500,90,0.05475262528821113,0.1618216595804169,0.08888888888888889,0.17777777777777778,1140,42,SARSA,7
22590,90,0.02635953122783656,0.0962827875173643,0.044444444444444446,0.08888888888888889,1140,42,SARSA,7
22680,90,0.0,0.022048242069827546,0.0,0.0,1140,42,SARSA,7
22770,90,0.053366489827888546,0.18911703826957874,0.15555555555555556,0.24444444444444444,1140,42,SARSA,7
22860,90,0.022847045812013744,0.16323427205376398,0.17777777777777778,0.2111111111111111,1140,42,SARSA,7
22950,90,-0.037900606821342414,0.13559024715039023,0.06666666666666667,0.13333333333333333,1140,42,SARSA,7
23040,90,0.032858131798735736,0.19285088339876957,0.12222222222222222,0.17777777777777778,1140,42,SARSA,7
23130,90,-0.07060945800302137,0.23524549352655633,0.17777777777777778,0.14444444444444443,1140,42,SARSA,7
23220,90,0.011686990853877073,0.21297067011916176,0.12222222222222222,0.17777777777777778,1140,42,SARSA,7
23310,90,0.03347994839993081,0.11254555741350061,0.06666666666666667,0.06666666666666667,1140,42,SARSA,7
23400,90,-0.025742922676715782,0.32711629724837166,0.25555555555555554,0.35555555555555557,1140,42,SARSA,7
23490,90,0.047571786964286406,0.19368824326813333,0.12222222222222222,0.1111111111111111,1140,42,SARSA,7
23580,90,0.13584788803930223,0.4603703782164062,0.36666666666666664,0.2,1140,42,SARSA,7
23670,90,-0.011216216113783295,0.19759602003808543,0.14444444444444443,0.17777777777777778,1140,42,SARSA,7
23760,90,0.032628900052258235,0.27341922073626307,0.15555555555555556,0.14444444444444443,1140,42,SARSA,7
23850,90,0.06620436196520785,0.21685512620809072,0.16666666666666666,0.14444444444444443,1140,42,SARSA,7
23940,90,-0.04125577271099565,0.31402598261194287,0.2222222222222222,0.28888888888888886,1140,42,SARSA,7
24000,60,-0.08467987254019364,0.3627773934956261,0.13333333333333333,0.16666666666666666,1143,42,SARSA,7
90,90,0.052099945910765756,0.3355024389484644,0.4222222222222222,0.37777777777777777,90,20,SARSA,19
180,90,-0.11342312817673962,0.4522938619786988,0.4,0.24444444444444444,180,21,SARSA,19
270,90,-0.0304455947806594,0.657636493828031,0.4222222222222222,0.4444444444444444,224,23,SARSA,19
360,90,-0.0503653737076183,0.25569028257422166,0.28888888888888886,0.3333333333333333,314,25,SARSA,19
450,90,0.11685503433445105,0.3847459183530382,0.28888888888888886,0.4111111111111111,404,31,SARSA,19
540,90,0.09655194712605794,0.4460098866939765,0.36666666666666664,0.35555555555555557,420,31,SARSA,19
630,90,-0.02677085050258922,0.5085674105510489,0.3333333333333333,0.24444444444444444,450,31,SARSA,19
720,90,-0.08779808792680442,0.6157821356809838,0.34444444444444444,0.36666666666666664,512,32,SARSA,19
810,90,0.007563815178001512,0.5496875558221928,0.4888888888888889,0.5555555555555556,556,34,SARSA,19
900,90,-0.11979750678207536,0.4676730181643197,0.26666666666666666,0.28888888888888886,590,35,SARSA,19
990,90,-0.012075051389428045,0.19330213029550225,0.17777777777777778,0.26666666666666666,665,35,SARSA,19
1080,90,0.03179016133498667,0.824931073861309,0.5555555555555556,0.5222222222222223,755,39,SARSA,19
1170,90,0.020076794909853646,0.426618939237109,0.28888888888888886,0.4,755,39,SARSA,19
1260,90,-0.03737880993168558,0.26887237882967635,0.2222222222222222,0.36666666666666664,799,40,SARSA,19
1350,90,-0.02708050925520995,0.3275128536936042,0.2,0.37777777777777777,799,40,SARSA,19
1440,90,-0.12739333053464968,0.4203609849693421,0.28888888888888886,0.4666666666666667,805,40,SARSA,19
1530,90,-0.00494929753629268,0.15671688331360184,0.14444444444444443,0.26666666666666666,812,40,SARSA,19
1620,90,-0.0872542156305673,0.28658293879163976,0.24444444444444444,0.2111111111111111,812,40,SARSA,19
1710,90,-0.005868323111114205,0.4797795899802935,0.32222222222222224,0.37777777777777777,839,41,SARSA,19
1800,90,0.024713689280233483,0.34796709289722594,0.3111111111111111,0.5444444444444444,839,41,SARSA,19
1890,90,-0.0391876860985084,0.45643595677647103,0.37777777777777777,0.5888888888888889,839,41,SARSA,19
1980,90,-0.04562411870793403,0.20505543307182483,0.17777777777777778,0.3333333333333333,913,41,SARSA,19
2070,90,0.05775354134496721,0.36354385214232354,0.26666666666666666,0.3888888888888889,913,41,SARSA,19
2160,90,0.02639352733470349,0.502851325546301,0.36666666666666664,0.36666666666666664,928,41,SARSA,19
2250,90,-0.005819202766556152,0.6513037515806533,0.32222222222222224,0.4666666666666667,995,41,SARSA,19
2340,90,-0.012450276788967788,0.6451505742797724,0.28888888888888886,0.45555555555555555,995,41,SARSA,19
2430,90,-0.23837322110518297,0.6407355872729492,0.3333333333333333,0.35555555555555557,995,41,SARSA,19
2520,90,-0.017430134481566554,0.1065298951851005,0.06666666666666667,0.13333333333333333,1025,41,SARSA,19
2610,90,-0.014491567834729806,0.21838571255509007,0.13333333333333333,0.2222222222222222,1025,41,SARSA,19
2700,90,-0.034532509419527777,0.38356013644168535,0.18888888888888888,0.3333333333333333,1054,41,SARSA,19
2790,90,0.10285979454336841,0.3641759404760887,0.3888888888888889,0.3,1054,41,SARSA,19
2880,90,-0.07264415362598253,0.2945878375826002,0.23333333333333334,0.2777777777777778,1054,41,SARSA,19
2970,90,0.03099124414130749,0.2285343940568331,0.17777777777777778,0.3111111111111111,1054,41,SARSA,19
3060,90,-0.027223780460698004,0.3198358804373779,0.26666666666666666,0.4888888888888889,1054,41,SARSA,19
3150,90,-0.08503072857891539,0.3162687210838391,0.2777777777777778,0.3888888888888889,1054,41,SARSA,19
3240,90,-0.04083321308599377,0.2112946116831335,0.15555555555555556,0.24444444444444444,1054,41,SARSA,19
3330,90,0.12710200053477932,0.35114539015079194,0.18888888888888888,0.26666666666666666,1054,41,SARSA,19
3420,90,-0.022274975709182382,0.2189063331126999,0.15555555555555556,0.26666666666666666,1054,41,SARSA,19
3510,90,-0.003447597351281152,0.3070534023430235,0.3,0.3888888888888889,1054,41,SARSA,19
3600,90,0.059951961192318826,0.3281805607771816,0.17777777777777778,0.25555555555555554,1054,41,SARSA,19
3690,90,0.06375908474665332,0.5559163218672148,0.3111111111111111,0.4666666666666667,1054,41,SARSA,19
3780,90,-0.012157122577683742,0.17567870902112406,0.25555555555555554,0.24444444444444444,1054,41,SARSA,19
3870,90,-0.1411681110534968,0.34087901722595115,0.23333333333333334,0.43333333333333335,1054,41,SARSA,19
3960,90,0.03247377651369694,0.29445987969785675,0.2,0.2777777777777778,1054,41,SARSA,19
4050,90,0.011079838746706016,0.18769595693460495,0.1,0.13333333333333333,1054,41,SARSA,19
4140,90,-0.030553752447088498,0.3082110480525255,0.25555555555555554,0.2222222222222222,1054,41,SARSA,19
4230,90,-0.12937600617660316,0.2844071059839195,0.18888888888888888,0.24444444444444444,1054,41,SARSA,19
4320,90,-0.018189983540428806,0.10786497400247269,0.1111111111111111,0.2,1054,41,SARSA,19
4410,90,0.13661205001922888,0.5781945869934044,0.3333333333333333,0.4444444444444444,1054,41,SARSA,19
4500,90,0.02624866941127643,0.1429928270699603,0.05555555555555555,0.1111111111111111,1054,41,SARSA,19
4590,90,-0.026738639046156986,0.4338199200450795,0.35555555555555557,0.5,1054,41,SARSA,19
4680,90,0.03020646354585542,0.26880752229736304,0.13333333333333333,0.1,1054,41,SARSA,19
4770,90,0.06265688496020386,0.23206600533222077,0.17777777777777778,0.26666666666666666,1054,41,SARSA,19
4860,90,-0.05228985700448268,0.4695924497337666,0.28888888888888886,0.35555555555555557,1054,41,SARSA,19
4950,90,0.02777952819510821,0.25487136618911593,0.18888888888888888,0.28888888888888886,1057,41,SARSA,19
5040,90,-0.022029675331545314,0.27013116905083945,0.25555555555555554,0.37777777777777777,1057,41,SARSA,19
5130,90,-0.00786233137115429,0.13846422968612482,0.18888888888888888,0.06666666666666667,1057,41,SARSA,19
5220,90,0.010108690930234311,0.13619240294975737,0.12222222222222222,0.2222222222222222,1057,41,SARSA,19
5310,90,0.03876318568763531,0.3124289676336185,0.18888888888888888,0.13333333333333333,1057,41,SARSA,19
5400,90,0.09728673260279597,0.33894825233570164,0.25555555555555554,0.24444444444444444,1094,41,SARSA,19
5490,90,-0.015909253882634613,0.36723560507981884,0.2,0.2222222222222222,1105,41,SARSA,19
5580,90,-0.001050900923291599,0.2976226706946977,0.18888888888888888,0.35555555555555557,1105,41,SARSA,19
5670,90,-0.09165403155523846,0.3681691719727616,0.3111111111111111,0.24444444444444444,1105,41,SARSA,19
5760,90,0.10433952648430868,0.6744651635014163,0.37777777777777777,0.4444444444444444,1105,41,SARSA,19
